date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:05	125263/125263	---M-Z	200	added ('OK')	text/html	etag:%221e94f-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-elements.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-elements.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:05	122227/122227	---M-Z	200	added ('OK')	text/html	etag:%221dd73-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-advanced.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:05	72856/72856	---M-Z	200	added ('OK')	text/html	etag:%2211c98-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-validation.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-validation.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:05	111709/111709	---M-Z	200	added ('OK')	text/html	etag:%221b45d-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-wizard.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-wizard.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:06	68248/68248	---M-Z	200	added ('OK')	text/html	etag:%2210a98-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-fileuploads.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-fileuploads.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:06	65189/65189	---M-Z	200	added ('OK')	text/html	etag:%22fea5-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-editors.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-editors.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:06	114956/114956	---M-Z	200	added ('OK')	text/html	etag:%221c10c-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-image-crop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-image-crop.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:07	70093/70093	---M-Z	200	added ('OK')	text/html	etag:%22111cd-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/form-x-editable.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/form-x-editable.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:07	85274/85274	---M-Z	200	added ('OK')	text/html	etag:%2214d1a-6014928a6fc54-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/charts-apex.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:07	72089/72089	---M-Z	200	added ('OK')	text/html	etag:%2211999-6014928a6fc54-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/charts-chartjs.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/charts-chartjs.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:07	67205/67205	---M-Z	200	added ('OK')	text/html	etag:%2210685-6014928a6fc54-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/charts-sparklines.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/charts-sparklines.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:08	119574/119574	---M-Z	200	added ('OK')	text/html	etag:%221d316-6014928a71b94-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/tables-basic.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/tables-basic.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:08	76330/76330	---M-Z	200	added ('OK')	text/html	etag:%2212a2a-6014928a71b94-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/tables-editable.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/tables-editable.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:08	426541/426541	---M-Z	200	added ('OK')	text/html	etag:%226822d-6014928a71b94-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/tables-datatable.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/tables-datatable.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:08	92302/92302	---M-Z	200	added ('OK')	text/html	etag:%221688e-6014928a71b94-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/tables-responsive.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/tables-responsive.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:09	65013/65013	---M-Z	200	added ('OK')	text/html	etag:%22fdf5-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/icons-remixicons.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/icons-remixicons.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:09	61528/61528	---M-Z	200	added ('OK')	text/html	etag:%22f058-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/icons-bootstrap.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/icons-bootstrap.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:09	70938/70938	---M-Z	200	added ('OK')	text/html	etag:%221151a-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/icons-mdi.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/icons-mdi.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:10	69196/69196	---M-Z	200	added ('OK')	text/html	etag:%2210e4c-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/maps-google.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/maps-google.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:10	73990/73990	---M-Z	200	added ('OK')	text/html	etag:%2212106-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/maps-vector.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/maps-vector.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:10	87131/87131	---M-Z	200	added ('OK')	text/html	etag:%221545b-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/layouts-light-sidebar.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/layouts-light-sidebar.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:11	85886/85886	---M-Z	200	added ('OK')	text/html	etag:%2214f7e-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/layouts-sm-sidebar.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/layouts-sm-sidebar.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:11	85890/85890	---M-Z	200	added ('OK')	text/html	etag:%2214f82-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/layouts-collapsed-sidebar.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/layouts-collapsed-sidebar.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:11	87145/87145	---M-Z	200	added ('OK')	text/html	etag:%2215469-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/layouts-unsticky-layout.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/layouts-unsticky-layout.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:11	85902/85902	---M-Z	200	added ('OK')	text/html	etag:%2214f8e-6014928a70bf4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/layouts-boxed.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/layouts-boxed.html	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:12	32884/32884	---M--	200	added ('OK')	image/png	etag:%228074-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/light.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/light.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:13	29518/29518	---M--	200	added ('OK')	image/png	etag:%22734e-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/boxed.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/boxed.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:13	32061/32061	---M--	200	added ('OK')	image/png	etag:%227d3d-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/dark.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/dark.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:13	32784/32784	---M--	200	added ('OK')	image/png	etag:%228010-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/topbar-dark.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/topbar-dark.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:14	33358/33358	---M--	200	added ('OK')	image/png	etag:%22824e-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/compact.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/compact.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:14	32705/32705	---M--	200	added ('OK')	image/png	etag:%227fc1-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/sidebar-light.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/sidebar-light.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:14	30426/30426	---M--	200	added ('OK')	image/png	etag:%2276da-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/full.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/full.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:14	30516/30516	---M--	200	added ('OK')	image/png	etag:%227734-6014928a36275%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/sm.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/layouts/sm.png	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:15	53324/53324	---M-Z	200	added ('OK')	text/javascript	etag:%22d04c-6014928a55675-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/daterangepicker/moment.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/daterangepicker/moment.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:15	66264/66264	---M-Z	200	added ('OK')	text/javascript	etag:%22102d8-6014928a55675-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/daterangepicker/daterangepicker.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/daterangepicker/daterangepicker.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:15	235780/235780	---MCZ	200	added ('OK')	text/javascript	etag:%2239904-6014928a47bb5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/vendor.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/vendor.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:15	33323/33323	---M-Z	200	added ('OK')	text/javascript	etag:%22822b-6014928a47bb5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:16	494428/494428	---MCZ	200	added ('OK')	text/javascript	etag:%2278b5c-6014928a4ba35-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/apexcharts/apexcharts.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/apexcharts/apexcharts.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:16	1972/1972	---M-Z	200	added ('OK')	text/javascript	etag:%227b4-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/dashboard.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/dashboard.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:16	144313/144313	---M-Z	200	added ('OK')	text/javascript	etag:%22233b9-6014928a48b55-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:16	14788/14788	---M-Z	200	added ('OK')	text/javascript	etag:%2239c4-6014928a45c75-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/app.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/app.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/layouts-horizontal.html)
20:03:18	451708/451708	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226e47c-6014928a287b5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon.eot?t=1681573354175	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon972e.eot	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:18	761529/761529	---M--	200	added ('OK')	image/jpeg	etag:%22b9eb9-6014928a34335%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/auth-bg.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/auth-bg.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/app.min.css)
20:03:18	191420/191420	---M--	200	added ('OK')	font/woff	etag:%222ebbc-6014928a2d5d5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon.woff?t=1681573354175	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon972e.woff	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:19	139320/139320	---M--	200	added ('OK')	font/woff2	etag:%2222038-6014928a2d5d5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon.woff2?t=1681573354175	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon972e.woff2	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:19	451536/451536	---M--	200	added ('OK')	font/ttf	etag:%226e3d0-6014928a2d5d5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon.ttf?t=1681573354175	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon972e.ttf	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:21	121340/121340	---M--	200	added ('OK')	font/woff2	etag:%221d9fc-6014928a229f5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/bootstrap-icons.woff2?1fa40e8900654d2863d011707b9fb6f2	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/bootstrap-iconse52a.woff2	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:21	164360/164360	---M--	200	added ('OK')	font/woff	etag:%2228208-6014928a229f5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/bootstrap-icons.woff?1fa40e8900654d2863d011707b9fb6f2	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/bootstrap-iconse52a.woff	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:21	2107658/2107658	---M--	200	added ('OK')	image/svg+xml	etag:%2220290a-6014928a2b695%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon.svg?t=1681573354175	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/remixicon972e.svg	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:27	396732/396732	---M--	200	added ('OK')	font/woff2	etag:%2260dbc-6014928a27815%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont.woff2?v=7.2.96	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont9445.woff2	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:27	1280212/1280212	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221388d4-6014928a24935%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont.eot?	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:27	1280212/1280212	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221388d4-6014928a24935%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont.eot?v=7.2.96	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont9445.eot	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:29	3040129/3040129	---M--	200	added ('OK')	image/jpeg	etag:%222e6381-6014928a33395%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/auth-bg-dark.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/auth-bg-dark.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/app.min.css)
20:03:30	576748/576748	---M--	200	added ('OK')	font/woff	etag:%228ccec-6014928a27815%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont.woff?v=7.2.96	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont9445.woff	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:30	69142/69142	---M-Z	200	added ('OK')	text/html	etag:%2210e16-6014928a71b94-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/ui-collapse.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/ui-collapse.html	(from https://themes.getappui.com/techzaa/velonic/layouts/index.html)
20:03:31	1279992/1279992	---M--	200	added ('OK')	font/ttf	etag:%221387f8-6014928a27815%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=7.2.96	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/fonts/materialdesignicons-webfont9445.ttf	(from https://themes.getappui.com/techzaa/velonic/layouts/assets/css/icons.min.css)
20:03:31	640400/640400	---M--	200	added ('OK')	image/jpeg	etag:%229c590-6014928a352d5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/bg-profile.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/bg-profile.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:32	678500/678500	---M--	200	added ('OK')	image/jpeg	etag:%22a5a64-6014928a3c035%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-3.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-3.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:36	197345/197345	---MCZ	200	added ('OK')	text/javascript	etag:%22302e1-6014928a4f8b5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/chart.js/chart.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/chart.js/chart.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:36	912001/912001	---M--	200	added ('OK')	image/jpeg	etag:%22dea81-6014928a3b095%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-2.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-2.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:36	913639/913639	---M--	200	added ('OK')	image/jpeg	etag:%22df0e7-6014928a3df75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-4.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-4.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:36	1616338/1616338	---M--	200	added ('OK')	image/jpeg	etag:%2218a9d2-6014928a39155%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-1.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-1.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:37	2423/2423	---M-Z	200	added ('OK')	text/javascript	etag:%22977-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/profile.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/profile.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-profile.html)
20:03:38	312626/312626	---M--	200	added ('OK')	image/jpeg	etag:%224c532-6014928a352d5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/auth-img.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/auth-img.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/auth-lock-screen.html)
